# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       4    -0.14762     0.44168     0.14762    3.157351392    3.717364143    0.560012750
     1       4    -0.00059    -0.58753     0.00059    2.480388018    2.963390912    0.483002894
     1       4     0.14644    -0.44050    -0.14644    3.154885551    3.714898302    0.560012750
     1       4    -0.14762     0.14762     0.44168    3.157351392    3.717364143    0.560012750
     1       4    -0.00059     0.29465     0.29465    4.043179736    4.680202343    0.637022607
     1       4     0.14644     0.44168     0.14762    3.154139796    3.714149222    0.560009426
     1       4    -0.29465     0.00059     0.58870    1.773746837    2.154008507    0.380261670
     1       4    -0.00059     0.00059    -0.58753    2.480388018    2.963390912    0.483002894
     1       4     0.14644     0.14762     0.44168    3.154139796    3.714149222    0.560009426
     1       4    -0.29465    -0.29347    -0.29347    4.144961564    4.781984171    0.637022607
     1       4    -0.14762    -0.14644    -0.44050    3.158026747    3.718036112    0.560009366
     1       4     0.14644    -0.14644    -0.44050    3.154885551    3.714898302    0.560012750
     1       4    -0.29465     0.58870     0.00059    1.773746837    2.154008510    0.380261672
     1       4    -0.14762    -0.44050    -0.14644    3.158026747    3.718036112    0.560009366
     1       4    -0.00059    -0.29347    -0.29347    4.053521726    4.690544333    0.637022607
     1       4     0.14644    -0.14644    -0.14644    4.696480045    5.384210405    0.687730360
     1       4     0.29347     0.00059    -0.29347    4.053521726    4.690544333    0.637022607
     1       4    -0.14762    -0.44050     0.14762    3.161231636    3.721244387    0.560012750
     1       4    -0.00059    -0.29347     0.00059    3.563346698    4.174067201    0.610720503
     1       4     0.29347    -0.29347     0.00059    4.053521726    4.690544333    0.637022607
     1       4     0.44050    -0.14644    -0.14644    3.154885551    3.714898302    0.560012750
     1       4    -0.00059    -0.58753     0.29465    1.773746837    2.154008509    0.380261671
     1       4     0.14644    -0.44050     0.14762    3.158026747    3.718036112    0.560009366
     1       4    -0.14762     0.14762    -0.44050    3.161231636    3.721244387    0.560012750
     1       4     0.58753    -0.29347     0.00059    1.773746837    2.154008511    0.380261674
     1       4    -0.44168    -0.14644    -0.14644    3.150992590    3.711005341    0.560012750
     1       4    -0.29465     0.00059    -0.29347    4.048300764    4.685321606    0.637020842
     1       4    -0.00059     0.00059    -0.29347    3.563346698    4.174067201    0.610720503
     1       4     0.14644     0.14762    -0.44050    3.158026747    3.718036112    0.560009366
     1       4    -0.29465    -0.29347     0.00059    4.048300764    4.685321606    0.637020842
     1       4    -0.14762    -0.14644    -0.14644    4.697459665    5.385187520    0.687727855
     1       5     0.00000     0.00000     0.00000    6.066319441    7.695057700    1.628738259
     1       5     0.14703     0.14703    -0.14703    6.963706553    8.537510304    1.573803751
     1       5    -0.29406    -0.29406     0.29406    6.401965918    7.870300948    1.468335030
     1       5    -0.14703    -0.14703     0.14703    6.963706553    8.537510304    1.573803751
     1       5     0.14703    -0.14703     0.14703    6.963706553    8.537510304    1.573803751
     1       5     0.29406     0.00000     0.00000    7.467479152    8.959279126    1.491799974
     1       5     0.44109     0.14703    -0.14703    7.747557118    9.137181956    1.389624838
     1       5     0.00000    -0.29406     0.29406    8.225570084    9.783410197    1.557840112
     1       5    -0.29406     0.29406    -0.29406    6.401965918    7.870300948    1.468335030
     1       5     0.44109    -0.14703     0.14703    7.747557118    9.137181956    1.389624838
     1       5    -0.58812     0.00000     0.00000    7.230083066    8.356431981    1.126348915
     1       5    -0.44109     0.14703    -0.14703    7.747557118    9.137181955    1.389624837
     1       5    -0.14703     0.14703    -0.14703    6.963706553    8.537510304    1.573803751
     1       5     0.00000     0.29406    -0.29406    8.225570084    9.783410198    1.557840113
     1       5    -0.44109    -0.14703     0.14703    7.747557118    9.137181956    1.389624838
     1       5    -0.29406     0.00000     0.00000    7.467479152    8.959279126    1.491799974
     1       5    -0.14703     0.14703     0.14703    6.963706553    8.537510304    1.573803751
     1       5     0.00000     0.29406     0.00000    7.467479152    8.959279126    1.491799974
     1       5     0.14703     0.44109    -0.14703    7.747557118    9.137181956    1.389624838
     1       5    -0.29406     0.00000     0.29406    8.225570084    9.783410197    1.557840113
     1       5     0.00000     0.00000     0.29406    7.467479152    8.959279126    1.491799974
     1       5     0.14703     0.14703     0.14703    6.963706553    8.537510304    1.573803751
     1       5     0.29406     0.29406     0.00000    8.225570084    9.783410197    1.557840113
     1       5    -0.14703    -0.14703     0.44109    7.747557118    9.137181956    1.389624838
     1       5     0.14703    -0.14703     0.44109    7.747557118    9.137181956    1.389624838
     1       5     0.29406     0.00000     0.29406    8.225570084    9.783410197    1.557840113
     1       5     0.44109     0.14703     0.14703    7.747557118    9.137181956    1.389624838
     1       5     0.00000    -0.29406     0.58812   10.080238749   11.707889935    1.627651187
     1       5    -0.29406     0.29406     0.00000    8.225570084    9.783410197    1.557840113
     1       5    -0.14703     0.44109    -0.14703    7.747557118    9.137181956    1.389624838
     1       5    -0.58812    -0.00000     0.29406   10.080238749   11.707889931    1.627651182
     1       5    -0.44109     0.14703     0.14703    7.747557118    9.137181956    1.389624838
