# spin    band          kx          ky          kz          E(MF)          E(QP)        Delta E
#                        (Cartesian coordinates)             (eV)           (eV)           (eV)
     1       2    -0.00000     0.00000     0.15920    4.708458746    5.000255311    0.291796566
     1       2     0.00000     0.00000     0.17145    4.543256341    4.821344355    0.278088014
     1       2     0.00000     0.00000     0.18370    4.374394034    4.641611548    0.267217514
     1       2    -0.00000     0.00000     0.19594    4.202411748    4.462563277    0.260151529
     1       2    -0.00000     0.00000     0.20819    4.027763340    4.284740057    0.256976717
     1       2    -0.00000     0.00000     0.22044    3.850842618    4.107150935    0.256308316
     1       2     0.00000     0.00000     0.23268    3.671862606    3.928147720    0.256285114
     1       2    -0.00000     0.00000     0.24493    3.491337689    3.747622802    0.256285113
     1       2    -0.00000     0.00000     0.25718    3.309402579    3.565687691    0.256285112
     1       2    -0.00000     0.00000     0.26942    3.126274978    3.382531763    0.256256785
     1       2    -0.00000     0.00000     0.28167    2.942148470    3.197589231    0.255440761
     1       2     0.00000     0.00000     0.29392    2.757197491    3.008762251    0.251564759
     1       2     0.00000     0.00000     0.30616    2.571581424    2.814519603    0.242938179
     1       2    -0.00000     0.00000     0.31841    2.385447937    2.615114754    0.229666817
     1       2     0.00000     0.00000     0.33066    2.199206849    2.412137439    0.212930591
     1       2     0.00000     0.00000     0.34290    2.012448487    2.206499006    0.194050519
     1       2     0.00000     0.00000     0.35515    1.825569352    1.999610253    0.174040901
     1       2     0.00000     0.00000     0.36739    1.638692365    1.792260031    0.153567666
     1       2    -0.00000     0.00000     0.37964    1.451937647    1.585032077    0.133094430
     1       2    -0.00000     0.00000     0.39189    1.265173432    1.378258244    0.113084812
     1       2     0.00000     0.00000     0.40413    1.079021466    1.173226206    0.094204740
     1       2    -0.00000     0.00000     0.41638    0.893342012    0.970810526    0.077468514
     1       2    -0.00000     0.00000     0.42863    0.708249212    0.772446365    0.064197152
     1       2    -0.00000     0.00000     0.44087    0.524821010    0.580391581    0.055570572
     1       2    -0.00000     0.00000     0.45312    0.341223364    0.392917935    0.051694570
     1       2     0.00000     0.00000     0.46537    0.158548641    0.209427187    0.050878546
     1       2     0.00000     0.00000     0.47761   -0.023093445    0.027756774    0.050850219
     1       2    -0.00000     0.00000     0.48986   -0.203594636   -0.152744418    0.050850218
